event_id,company_ticker,company_name,sector_gics,impact_channel,quarter,mention_text,mention_sentiment,management_action_described,revenue_delta_pct,cogs_delta_pct,operating_income_delta_pct,capex_delta_pct,car_1_5,car_1_30,source,confidence,labeled_by,human_reviewed,notes
ukraine_grain_crisis_2022,LIN,,15,procurement_supply_chain,,,0.1,,,,,,0.0355,-0.0548,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
eu_data_privacy_gdpr_2018,LLY,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0278,0.0638,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,LLY,,35,regulatory_compliance_cost,,,0.1,,,,,,0.031,-0.0489,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,LMND,,40,financial_treasury,,,-0.3,,,,,,-0.1678,0.0013,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,LMND,,40,financial_treasury,,,-0.3,,,,,,-0.0892,0.078,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,LNC,,40,financial_treasury,,,-0.3,,,,,,-0.1076,-0.0645,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,LNC,,40,financial_treasury,,,0.1,,,,,,0.0456,0.1639,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_china_ev_tariff_2024,LNG,,10,procurement_supply_chain,,,0.1,,,,,,0.0345,0.1152,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,LNG,,10,procurement_supply_chain,,,0.1,,,,,,0.0303,0.0588,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
indonesia_nickel_ban_2020,LNG,,10,procurement_supply_chain,,,0.1,,,,,,0.0357,-0.0997,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,LNG,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0414,-0.0166,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
eu_data_privacy_gdpr_2018,LNTH,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0447,0.0447,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,LNTH,,35,regulatory_compliance_cost,,,0.1,,,,,,0.044,0.0195,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,LNTH,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0744,0.0446,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,LPLA,,40,financial_treasury,,,-0.3,,,,,,-0.1402,0.0687,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,LPLA,,40,financial_treasury,,,0.1,,,,,,0.124,0.5023,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,LSEGY,,40,financial_treasury,,,0.1,,,,,,0.1009,0.2857,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,LSEGY,,40,financial_treasury,,,0.1,,,,,,0.0725,0.1497,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
cfius_qualcomm_broadcom_block_2018,LUMN,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0744,-0.005,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
indonesia_nickel_ban_2020,LYB,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0414,-0.1257,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_sanctions_2022,LYG,,40,financial_treasury,,,-0.3,,,,,,-0.1412,-0.0988,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,LYG,,40,financial_treasury,,,0.1,,,,,,0.1036,0.1101,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
cfius_qualcomm_broadcom_block_2018,LYV,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0314,-0.1249,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,MA,,40,financial_treasury,,,-0.3,,,,,,-0.1039,-0.0442,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,MA,,40,financial_treasury,,,0.1,,,,,,0.0658,0.1637,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
india_bytedance_ban_2020,MASI,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0644,-0.0466,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,MASI,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0389,-0.0015,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,MC,,40,financial_treasury,,,-0.3,,,,,,-0.0396,-0.0875,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,MC,,40,financial_treasury,,,0.1,,,,,,0.0363,0.0808,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,MC,,40,financial_treasury,,,0.1,,,,,,0.0378,0.2041,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
india_bytedance_ban_2020,MCK,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0393,-0.003,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,MCK,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0645,-0.0565,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,MCK,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0271,-0.0192,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
us_iran_sanctions_reimpose_2018,MCY,,40,financial_treasury,,,0.1,,,,,,0.0361,0.0607,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_data_privacy_gdpr_2018,MDGL,,35,regulatory_compliance_cost,,,0.1,,,,,,1.3785,1.5467,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,MDGL,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0558,0.0128,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,MDGL,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.1519,-0.2386,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,MDT,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0381,-0.0417,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,MEDP,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.036,0.0642,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,MEDP,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0859,0.3751,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,MEDP,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0886,0.0911,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,MET,,40,financial_treasury,,,-0.3,,,,,,-0.0668,0.0299,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,MET,,40,financial_treasury,,,0.1,,,,,,0.0542,0.1691,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_data_privacy_gdpr_2018,META,,50,regulatory_compliance_cost,,,0.1,,,,,,0.0452,0.1007,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,META,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0482,0.0335,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,META,,50,regulatory_compliance_cost,,,0.1,,,,,,0.0916,0.1609,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,META,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.066,-0.1357,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,META,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0457,0.1147,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,MFC,,40,financial_treasury,,,-0.3,,,,,,-0.0314,0.05,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,MFC,,40,financial_treasury,,,0.1,,,,,,0.0341,-0.0012,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,MFG,,40,financial_treasury,,,-0.3,,,,,,-0.058,-0.1014,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,MFG,,40,financial_treasury,,,0.1,,,,,,0.0794,0.0,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
japan_korea_trade_dispute_2019,MGY,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0389,-0.1052,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,MGY,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0371,0.2949,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,MGY,,10,procurement_supply_chain,,,0.1,,,,,,0.061,0.1091,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,MGY,,10,procurement_supply_chain,,,0.1,,,,,,0.0322,0.0953,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,MGY,,10,procurement_supply_chain,,,0.1,,,,,,0.0724,-0.0749,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
china_tech_crackdown_2021,MIRM,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.051,0.1518,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_corporate_exit_2022,MKL,,40,financial_treasury,,,0.1,,,,,,0.1268,0.2291,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,MKTX,,40,financial_treasury,,,-0.3,,,,,,-0.029,-0.259,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
australia_china_coal_ban_2020,MLM,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0499,-0.0121,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,MLM,,15,procurement_supply_chain,,,0.1,,,,,,0.0421,0.1561,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,MLM,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0293,0.0159,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
ukraine_grain_crisis_2022,MLM,,15,procurement_supply_chain,,,0.1,,,,,,0.0309,-0.0699,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
eu_data_privacy_gdpr_2018,MOH,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0259,0.1967,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,MOH,,35,regulatory_compliance_cost,,,0.1,,,,,,0.05,0.0275,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,MOH,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0631,0.0816,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,MORN,,40,financial_treasury,,,-0.3,,,,,,-0.0512,0.0065,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,MORN,,40,financial_treasury,,,0.1,,,,,,0.0251,0.1057,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,MORN,,40,financial_treasury,,,0.1,,,,,,0.0318,0.2255,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
japan_korea_trade_dispute_2019,MOS,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0711,-0.2027,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,MOS,,15,procurement_supply_chain,,,0.1,,,,,,0.0463,0.1738,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
ukraine_grain_crisis_2022,MOS,,15,procurement_supply_chain,,,-0.3,,,,,,-0.033,-0.235,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
xinjiang_cotton_ban_2021,MP,,15,procurement_supply_chain,,,0.1,,,,,,0.0751,-0.1235,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,MP,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0663,-0.0505,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,MP,,15,procurement_supply_chain,,,0.1,,,,,,0.0928,-0.0583,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,MP,,15,procurement_supply_chain,,,0.1,,,,,,0.1119,-0.034,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
australia_china_coal_ban_2020,MPC,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0735,0.3714,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,MPC,,10,procurement_supply_chain,,,0.1,,,,,,0.029,0.0231,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,MPLX,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0284,0.3218,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,MPLX,,10,procurement_supply_chain,,,0.1,,,,,,0.0252,0.1595,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,MPLX,,10,procurement_supply_chain,,,0.1,,,,,,0.0625,-0.0288,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
eu_data_privacy_gdpr_2018,MRK,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0496,0.0625,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,MRK,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0342,0.0629,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_corporate_exit_2022,MRSH,,40,financial_treasury,,,0.1,,,,,,0.0498,0.1827,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,MS,,40,financial_treasury,,,-0.3,,,,,,-0.0866,-0.1109,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,MS,,40,financial_treasury,,,0.1,,,,,,0.0363,0.0876,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,MS,,40,financial_treasury,,,0.1,,,,,,0.0275,-0.0654,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,MSCI,,40,financial_treasury,,,-0.3,,,,,,-0.0301,-0.0131,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
cfius_qualcomm_broadcom_block_2018,MSGS,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0457,-0.0331,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
japan_korea_trade_dispute_2019,MT,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0368,-0.2466,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,MT,,15,procurement_supply_chain,,,0.1,,,,,,0.1134,0.2344,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,MT,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0399,-0.0114,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,MT,,15,procurement_supply_chain,,,0.1,,,,,,0.0708,-0.1716,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_sanctions_2022,MTB,,40,financial_treasury,,,-0.3,,,,,,-0.0372,-0.1091,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,MTB,,40,financial_treasury,,,0.1,,,,,,0.0409,0.0488,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_data_privacy_gdpr_2018,MTD,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0312,0.0695,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,MTD,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0431,0.2063,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,MTD,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0332,0.0595,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
japan_korea_trade_dispute_2019,MTDR,,10,procurement_supply_chain,,,0.1,,,,,,0.0541,-0.1955,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,MTDR,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0883,0.1877,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,MTDR,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0265,0.0377,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,MTDR,,10,procurement_supply_chain,,,0.1,,,,,,0.0292,0.1082,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,MTDR,,10,procurement_supply_chain,,,0.1,,,,,,0.0628,-0.0085,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_sanctions_2022,MTG,,40,financial_treasury,,,-0.3,,,,,,-0.0476,-0.1511,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,MUFG,,40,financial_treasury,,,-0.3,,,,,,-0.054,-0.0413,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,MUFG,,40,financial_treasury,,,0.1,,,,,,0.0868,0.0503,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
japan_korea_trade_dispute_2019,MUR,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0278,-0.2129,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,MUR,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0394,0.2598,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,MUR,,10,procurement_supply_chain,,,0.1,,,,,,0.0629,0.1576,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,MUR,,10,procurement_supply_chain,,,0.1,,,,,,0.0498,-0.1014,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
eu_data_privacy_gdpr_2018,NBIX,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0671,0.0903,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,NBIX,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0265,-0.0486,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,NBIX,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0603,-0.1342,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_corporate_exit_2022,NDAQ,,40,financial_treasury,,,0.1,,,,,,0.0311,0.0507,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_china_ev_tariff_2024,NE,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0273,0.0371,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,NE,,10,procurement_supply_chain,,,0.1,,,,,,0.1269,0.2213,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,NE,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0611,-0.2377,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
eu_china_ev_tariff_2024,NEM,,15,procurement_supply_chain,,,0.1,,,,,,0.0444,0.14,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,NEM,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0412,0.0143,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,NEM,,15,procurement_supply_chain,,,0.1,,,,,,0.0303,-0.0451,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
japan_korea_trade_dispute_2019,NEU,,15,procurement_supply_chain,,,0.1,,,,,,0.0342,0.1795,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,NEU,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0305,0.0543,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,NEU,,15,procurement_supply_chain,,,0.1,,,,,,0.0269,0.1362,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
indonesia_nickel_ban_2020,NEU,,15,procurement_supply_chain,,,-0.3,,,,,,-0.053,-0.1327,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
xinjiang_cotton_ban_2021,NFG,,10,procurement_supply_chain,,,0.1,,,,,,0.0334,0.0593,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,NFG,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0342,-0.0705,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,NFG,,10,procurement_supply_chain,,,0.1,,,,,,0.0407,-0.0143,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
eu_data_privacy_gdpr_2018,NFLX,,50,regulatory_compliance_cost,,,0.1,,,,,,0.0299,0.1832,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,NFLX,,50,regulatory_compliance_cost,,,0.1,,,,,,0.1027,0.044,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,NFLX,,50,regulatory_compliance_cost,,,0.1,,,,,,0.0388,0.0197,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,NMR,,40,financial_treasury,,,-0.3,,,,,,-0.0519,-0.119,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,NMR,,40,financial_treasury,,,0.1,,,,,,0.046,-0.0387,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,NNI,,40,financial_treasury,,,0.1,,,,,,0.0401,0.0573,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,NNI,,40,financial_treasury,,,0.1,,,,,,0.1183,0.1326,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
australia_china_coal_ban_2020,NOV,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0376,0.469,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,NOV,,10,procurement_supply_chain,,,0.1,,,,,,0.1046,0.2535,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
indonesia_nickel_ban_2020,NOV,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0367,-0.0862,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,NOV,,10,procurement_supply_chain,,,0.1,,,,,,0.0251,-0.0687,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
eu_china_ev_tariff_2024,NPXYY,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0407,-0.0407,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_data_privacy_gdpr_2018,NTES,,50,regulatory_compliance_cost,,,0.1,,,,,,0.0398,0.1617,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,NTES,,50,regulatory_compliance_cost,,,0.1,,,,,,0.0269,0.0506,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
japan_korea_trade_dispute_2019,NTR,,15,procurement_supply_chain,,,-0.3,,,,,,-0.056,-0.059,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,NTR,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0251,0.1333,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
cfius_qualcomm_broadcom_block_2018,NTRA,,35,regulatory_compliance_cost,,,0.1,,,,,,0.1461,0.1851,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,NTRS,,40,financial_treasury,,,-0.3,,,,,,-0.0875,-0.017,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,NTRS,,40,financial_treasury,,,0.1,,,,,,0.0672,0.0857,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,NU,,40,financial_treasury,,,-0.3,,,,,,-0.0797,-0.0643,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,NU,,40,financial_treasury,,,-0.3,,,,,,-0.2111,-0.0554,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
xinjiang_cotton_ban_2021,NUE,,15,procurement_supply_chain,,,0.1,,,,,,0.1614,0.3845,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,NUE,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0494,-0.1622,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,NUE,,15,procurement_supply_chain,,,0.1,,,,,,0.0548,-0.1086,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
